gene_names,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_r2,stage1_X2_f2,num_snps,num_effect_snps,adsp_size.y,ukb_size.y,gene_ind.y,uniprot_id,protein_name,chr,start,end
SIGLEC7,0.246834672928785,0.475475447950012,0.612806936277667,0.856667877557352,10454,312630,1077,SIGLEC7,0.625973166968988,0.870716387587249,0.84280363978714,0.728301251339065,0.387735231574139,0.182864954706776,0.0586758764621784,0.000298736529248558,1334,189,10454,312630,1077,Q9Y286,Sialic acid-binding Ig-like lectin 7,19,51645556,51656783
SIGLEC8,0.0863427707192132,0.203461698234945,0.64843453046438,0.935773790616674,10454,318239,1078,SIGLEC8,0.672784165704729,0.898894018243738,0.851963845428104,0.547558332181421,0.00939577977025496,0.00273958415876735,0.19719043176047,0.0290988736032653,1456,359,10454,318239,1078,Q9NYZ4,Sialic acid-binding Ig-like lectin 8,19,51954101,51961710
SIGLEC9,0.696339445280181,0.482486611229965,0.687970953291939,0.605489486354502,10454,312413,1079,SIGLEC9,0.603519431336659,0.658962164986168,0.452475258466081,0.168816784335592,0.0971418903018721,0.0960614837155986,0.158148313643516,0.00029418172887558,1342,194,10454,312413,1079,Q9Y336,Sialic acid-binding Ig-like lectin 9,19,51628165,51639908
SIRPA,0.151565501410638,0.0377519061352029,0.175361176718841,0.564606194590938,10454,312550,1080,SIRPA,0.0453346281777165,0.134769979109468,0.960799959524297,0.29857111087788,0.367275675792044,0.336761807282999,0.81794588312551,0.198005583664299,1153,101,10454,312550,1080,P78324,Tyrosine-protein phosphatase non-receptor type substrate 1,20,1875154,1920543
SIRPB1,0.666019793115677,0.564847528769624,0.0125680466821456,0.00954081872693791,10454,312722,1081,SIRPB1,0.756156234753791,0.877911100355713,0.685512567608061,0.132915489183973,0.0154205009675999,0.0136257949274898,0.345905829605564,0.0504987973734976,1202,347,10454,312722,1081,O00241,Signal-regulatory protein beta-1,20,1544167,1600707
SLAMF6,0.323554163319111,0.347571635383894,0.199937116813707,0.999999931995487,10454,313474,1082,SLAMF6,0.642828389669313,100,100,0.969792228597563,100,100,0.0168060694684878,5.8963837983438e-06,907,73,10454,313474,1082,Q96DU3,SLAM family member 6,1,160454820,160493052
SLAMF7,0.710603052036093,0.618450741629821,0.892273935828786,0.882356677062689,10454,312713,1083,SLAMF7,0.274937525905165,0.30524349458651,0.277082105345027,0.0187130922745276,0.0215871985971914,0.143204329675987,0.226477135793028,0.0360113857006023,752,200,10454,312713,1083,Q9NQ25,SLAM family member 7,1,160709037,160724611
SLAMF8,0.532404604895817,0.950355590005944,0.146316366484763,0.84089926289593,10454,313474,1084,SLAMF8,0.0960342772884395,0.232051136954821,0.697084875035751,0.973425778925804,0.54972800063048,0.274212558147923,0.469824907520787,0.193846279814245,915,65,10454,313474,1084,Q9P0V8,SLAM family member 8,1,159796540,159807039
SLITRK6,0.548307163642704,0.471267524548137,0.705781624274696,0.890730565895525,10454,313327,1085,SLITRK6,0.434853619327789,0.672169342002736,0.667377519247656,0.710906172276643,0.766391757929006,0.529813275889332,0.0865122185750061,0.0178301003428545,1224,136,10454,313327,1085,Q9H5Y7,SLIT and NTRK-like protein 6,13,86366925,86373623
SLURP1,0.648373634025615,0.746021828449927,0.38113158082003,0.408612328351339,10454,317654,1086,SLURP1,0.624293234315069,0.73105754821216,0.534070988060635,0.827331784340736,0.167463862031382,0.0603991076957077,0.0670881845798218,3.18455390009589e-05,1140,37,10454,317654,1086,P55000,Secreted Ly-6/uPAR-related protein 1,8,143822362,143823829
SMAD3,0.246247177566072,0.514572836756342,0.0550980292495958,0.319125794453834,10454,317550,1087,SMAD3,0.22478018042868,0.468191321277408,0.833416536472946,0.297684695308337,0.428154039479333,0.434032870840986,0.0395511451209116,0.00796180684204389,1245,133,10454,317550,1087,P84022,Mothers against decapentaplegic homolog 3,15,67356101,67487533
SMOC1,0.547016136951594,0.515151786651702,0.938690935074796,0.53518735568738,10454,312360,1088,SMOC1,0.64043824461291,0.780943655540844,0.599115296851554,0.879717993003211,0.988316806124379,0.980389323263338,0.0712715840386928,0.0114262958152494,1486,168,10454,312360,1088,Q9H4F8,SPARC-related modular calcium-binding protein 1,14,70320848,70499083
SMOC2,0.401983680301326,0.499270796970198,0.515191601641044,0.352514821938179,10454,312493,1089,SMOC2,0.0747775153005041,0.197694364913005,0.795296242867898,0.0814657779311856,0.0850262543714789,0.168731384342988,0.115173066403068,0.00125506227508231,2213,167,10454,312493,1089,Q9H3U7,SPARC-related modular calcium-binding protein 2,6,168841831,169073984
SMPD1,0.275238108861172,0.408713348131018,0.544355861116667,0.795839958340022,10454,312522,1090,SMPD1,0.575958356379826,0.53896412715959,0.33659191951758,0.0844457553333965,0.161094524646229,0.411542064506785,0.0852172159570089,0.00254710996686925,1095,110,10454,312522,1090,P17405,Sphingomyelin phosphodiesterase,11,6411655,6416228
SMPDL3A,0.991881691652482,0.890638226891367,0.502297543822725,0.539347835584489,10454,312551,1091,SMPDL3A,0.861401345944945,0.665962335673516,0.376369566592854,0.41283035891213,0.262592721489237,0.156919377464315,0.338426734405123,0.144393265625054,1094,111,10454,312551,1091,Q92484,Acid sphingomyelinase-like phosphodiesterase 3a,6,123110315,123130865
SNAP25,0.464150244661477,0.820524065556131,0.161044647228692,0.204484229540456,10454,318408,1092,SNAP25,0.844686441880933,0.595396685216771,0.317641981757775,0.890604939498567,0.979300230448297,0.879672845767214,0.0111260930577931,0.000126883011187783,1419,71,10454,318408,1092,P60880,Synaptosomal-associated protein 25,20,10199478,10288066
SNCG,0.575698190056155,0.51746570969396,0.29547664181218,0.785819460850868,10454,312918,1093,SNCG,0.533685081011693,0.077276223110355,0.0295864795978725,0.639572414931605,0.247273208758813,0.108549193861191,0.477889596107449,0.097632206169765,799,39,10454,312918,1093,O76070,Gamma-synuclein,10,88718375,88723017
SNED1,0.477236570602374,0.892118665640218,0.753621460074417,0.999999784283089,10454,318239,1094,SNED1,0.876188694621385,100,100,0.578181732498011,100,100,0.0176778101265029,0.000127013039197802,1338,98,10454,318239,1094,Q8TER0,"Sushi, nidogen and EGF-like domain-containing protein 1",2,241938255,242034983
SNX15,0.92663386108861,0.871521134578023,0.853913619642642,0.852493786915227,10454,318083,1095,SNX15,0.894828758618051,0.357447459505975,0.153213566756675,0.0537093207879154,0.0302835041302148,0.0704461345808701,0.109563455393809,0.0163073349635692,352,34,10454,318083,1095,Q9NRS6,Sorting nexin-15,11,64794880,64808044
SOD2,0.0025328950936514,0.398600855212206,0.039125828050617,0.585934490546414,10454,312640,1096,SOD2,0.0359875350204827,100,100,0.190383776824918,100,100,0.0164219587003438,5.3517274214049e-05,1160,39,10454,312640,1096,P04179,"Superoxide dismutase [Mn], mitochondrial",6,160090089,160183561
SOD3,0.239579094865769,0.647673857119628,0.972907666891108,0.716939894736913,10454,317378,1097,SOD3,0.111359827555937,0.279570870311106,0.904804063099521,0.127932993480197,0.266464078044538,0.567060248507017,0.646953555414242,0.803049554760818,1009,418,10454,317378,1097,P08294,Extracellular superoxide dismutase,4,24791534,24802464
SORCS2,0.418598713941297,0.455140300752507,0.227313007384792,0.394152620942286,10454,313474,1098,SORCS2,0.111314153373733,0.203293370308361,0.419813800151684,0.585341695217393,0.499480598966546,0.296317571058169,0.12368366912747,4.37615555952368e-05,2452,210,10454,313474,1098,Q96PQ0,VPS10 domain-containing receptor SorCS2,4,7194265,7744554
SORD,0.287070848875577,0.506033355807022,0.0611153468669071,0.027785969701321,10454,312527,1099,SORD,0.590556092917423,0.188762285495355,0.0809898508257188,0.536468967337532,0.67996766985963,0.53266939384178,0.0140012233810869,4.39106533750643e-05,307,90,10454,312527,1099,Q00796,Sorbitol dehydrogenase,15,45315302,45369383
SORT1,0.393843558144378,0.577638052655751,0.347355064429217,0.476291260074369,10454,312686,1100,SORT1,0.234166652154039,0.301772124234724,0.321997682748333,0.295551664136361,0.508095565462806,0.610110303334758,0.0197673233668776,1.29673584835755e-05,937,34,10454,312686,1100,Q99523,Sortilin,1,109852192,109940573
SPAG1,0.0626302991516828,0.45552848613014,0.594328220505423,0.996325534809304,10454,317463,1101,SPAG1,0.709148724721339,0.315457817870562,0.140887871148683,0.756824556141744,0.703665023237186,0.435912161985053,0.191610450492591,0.000111983585305857,754,134,10454,317463,1101,Q07617,Sperm-associated antigen 1,8,101170134,101271506
SPARCL1,0.266203164915529,0.482135190819855,0.288354611512349,0.186341841546324,10454,312612,1102,SPARCL1,0.241588145127923,0.382756141854111,0.458542198278324,0.509678924195276,0.0765546925539549,0.0300790849291442,0.288945022016457,0.37508369913196,1316,253,10454,312612,1102,Q14515,SPARC-like protein 1,4,88394487,88452213
SPINK1,0.00645920723454396,0.0200711329164266,0.54682686934272,0.525348113594608,10454,312640,1103,SPINK1,0.526780023915561,0.741877366030596,0.657517409584003,0.0635859841998092,0.158983060708422,0.626651325669117,0.0917195351786614,0.0135508093683775,708,218,10454,312640,1103,P00995,Serine protease inhibitor Kazal-type 1,5,147204131,147211349
SPINK2,0.985086740046864,0.826592877630362,0.695505110524936,0.855372509801777,10454,318083,1104,SPINK2,0.413298486929737,0.715311023866954,0.977218705754987,0.243078407549058,0.438921947666598,0.593950392958551,0.202731483985991,0.0460523216055136,1397,270,10454,318083,1104,P20155,Serine protease inhibitor Kazal-type 2,4,57676026,57687908
SPINK4,0.860700619270331,0.807969558575064,0.774808733337797,0.842066723214348,10454,312713,1105,SPINK4,0.929412624279807,0.494322014968486,0.236518995196264,0.138150438446363,0.271714848978284,0.523207213877446,0.370057591221921,0.0526432563325037,1512,111,10454,312713,1105,O60575,Serine protease inhibitor Kazal-type 4,9,33218363,33248565
SPINK5,0.328777569285067,0.514123372416891,0.315921967086019,0.808995364528862,10454,312640,1106,SPINK5,0.172347667005311,0.384167490725264,0.821269346707569,0.66495865002731,0.847185989449652,0.704224711322799,0.102070012898316,0.00150521848287008,739,100,10454,312640,1106,Q9NQ38,Serine protease inhibitor Kazal-type 5,5,147405246,147516852
SPINK6,0.00596787732018561,0.386338581701705,0.144796609525961,0.107429910370983,10454,312360,1107,SPINK6,0.199559592568917,0.436569842019478,0.912418822772463,0.822434286598867,0.551859470057264,0.285956855340491,0.0721959541422847,0.000544660391256712,776,94,10454,312360,1107,Q6UWN8,Serine protease inhibitor Kazal-type 6,5,147582357,147594700
SPINK8,0.916310393349044,0.990800796831573,0.792417436798357,0.880028807755324,10454,318445,1108,SPINK8,0.855665076872459,0.465561256165636,0.221308326650535,0.39203854782981,0.56583068721489,0.523847627391962,0.0522669277255582,0.000185142952447651,288,55,10454,318445,1108,P0C7L1,Serine protease inhibitor Kazal-type 8,3,48348336,48369831
SPINT1,0.0721790748087699,0.140176106443692,0.0251603533168805,0.0233334261710904,10454,312763,1109,SPINT1,0.935661887229115,0.080030839450363,0.0247123770363877,0.0995997778964381,0.257520005891653,0.970369853533537,0.0459704725088724,0.000367285783063332,608,90,10454,312763,1109,O43278,Kunitz-type protease inhibitor 1,15,41136216,41150405
SPINT2,0.904132056382565,0.664191513552134,0.908790676121815,0.999997883744014,10454,312493,1110,SPINT2,0.987891738473192,0.956994930595632,0.767147700405332,0.0770984047684177,0.144068201662186,0.386504813669212,0.0156960627241696,3.46193718287856e-05,884,48,10454,312493,1110,O43291,Kunitz-type protease inhibitor 2,19,38734675,38783254
SPOCK1,0.41945309765011,0.530803068130502,0.95872111955066,0.9629542657638,10454,312918,1111,SPOCK1,0.903068817928928,0.446503240411864,0.206228070380888,0.471345564862336,0.687066177471061,0.630170214476677,0.0160958219876274,1.51120321608477e-06,1224,123,10454,312918,1111,Q08629,Testican-1,5,136310987,136934068
SPON1,0.731387641485887,0.692003400711488,0.885045343400322,0.964508669396456,10454,312609,1112,SPON1,0.148678161280847,100,100,0.133180199106121,100,100,0.0783555884221897,0.000225556505943893,1147,88,10454,312609,1112,Q9HCB6,Spondin-1,11,13984270,14289679
SPON2,0.5963378429775,0.606225226151479,0.0923966745489728,0.865336827611197,10454,312807,1113,SPON2,0.0149538482784189,100,100,0.998248922151692,100,100,0.0287299482634215,3.30253683461e-05,1030,114,10454,312807,1113,Q9BUD6,Spondin-2,4,1160720,1202750
SPP1,0.424250210523255,0.647398838301062,0.598957106683936,0.611285343121263,10454,312269,1114,SPP1,0.460219112894897,100,100,0.645235401655188,100,100,0.0141316432109904,3.82710615416948e-06,1098,101,10454,312269,1114,P10451,Osteopontin,4,88896819,88904562
SPRR3,0.727766660707728,0.554647770521431,0.521900325529309,0.599642762797653,10454,317485,1115,SPRR3,0.350186815735876,0.340964049931423,0.258055844745912,0.439810004581154,0.236221195353564,0.130277677714879,0.0379982217860499,7.79598792789551e-05,1145,71,10454,317485,1115,Q9UBC9,Small proline-rich protein 3,1,152974223,152976332
SSC4D,0.895254271862492,0.65143068537309,0.728241929349344,0.576811279855264,10454,312686,1116,SSC4D,0.62219517299886,0.0741097749584925,0.0259192801823321,0.365290618811971,0.322258113973404,0.22930267970721,0.0858886291080551,0.0384103357001334,827,150,10454,312686,1116,Q8WTU2,Scavenger receptor cysteine-rich domain-containing group B protein,7,76018651,76039012
SSC5D,0.477041520528436,0.638663320856411,0.609626880217998,0.539726506370516,10454,312497,1117,SSC5D,0.8830360112046,0.550409334487057,0.278890975519602,0.479097583014531,0.399043327876357,0.247660554637415,0.132601555836985,0.00276365739378899,1549,117,10454,312497,1117,A1L4H1,Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D,19,55999771,56030465
ST3GAL1,0.455739551179671,0.707624820269634,0.284709476276268,0.425688924692846,10454,312825,1118,ST3GAL1,0.405340990391142,0.56692188644014,0.505843729008967,0.1095181659743,0.258581317098012,0.704401456791347,0.0308818324795641,0.000135426236723684,1697,73,10454,312825,1118,Q11201,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",8,134467091,134584183
ST6GAL1,0.0407526649179612,0.239392485424874,0.063381397115387,0.0434749740363948,10454,312214,1119,ST6GAL1,0.726847904568864,0.938783167105297,0.94758595800053,0.0839560906908766,0.0739800209737959,0.136116807031655,0.0193260873072241,0.000153783460281525,1544,85,10454,312214,1119,P15907,"Beta-galactoside alpha-2,6-sialyltransferase 1",3,186648274,186796341
STAB2,0.238598470511964,0.545511645334543,0.518617107608525,0.718567515162921,10454,317421,1120,STAB2,0.478135678561277,0.724070506383492,0.705672725916419,0.26852667961126,0.525256618644551,0.801076738245223,0.132116232423886,0.00655742653203441,1394,147,10454,317421,1120,Q8WWQ8,Stabilin-2,12,103981051,104160505
STX7,0.605350876622673,0.701330344722829,0.495682398697373,0.999999961302843,10454,318326,1121,STX7,0.31841611693912,0.592359320561997,0.819810588500244,0.170416603726179,0.121815522881983,0.12680249980869,0.209082835488171,0.00506063458624782,995,140,10454,318326,1121,O15400,Syntaxin-7,6,132767006,132834337
SUGP1,0.274599720817906,0.855634602720916,0.547093591925629,0.994949514511701,10454,317541,1122,SUGP1,0.511054215735139,0.805087887935235,0.966916364278882,0.194194174230236,0.277495250050354,0.348641323331643,0.0275715448817598,0.00146572741906598,877,10,10454,317541,1122,Q8IWZ8,SURP and G-patch domain-containing protein 1,19,19386827,19431653
SULT1A1,0.715177655225671,0.708135154185791,0.890878771371969,0.788997072793866,10454,312346,1123,SULT1A1,0.470958432967047,0.734679275346997,0.75553759290251,0.425379842220829,0.616842646432741,0.565142128943175,0.0113549592004914,7.49315706468914e-05,380,107,10454,312346,1123,P50225,Sulfotransferase 1A1,16,28616903,28634946
SULT2A1,0.739019005613551,0.534723429627262,0.236277919339024,0.57175099427992,10454,312713,1124,SULT2A1,0.265703127376337,0.446569437787943,0.541067063024689,0.887427691492348,0.989551894425358,0.975192707290516,0.0334293591261577,0.000723572974923796,1428,46,10454,312713,1124,Q06520,Bile salt sulfotransferase,19,48373723,48389654
SUMF2,0.00133047347536291,0.0152688455666977,0.000106173694673695,0.000454103759691182,10454,312346,1125,SUMF2,0.00890244294427154,0.0113600106293701,0.146029487483393,0.0153692321022642,0.0444281835914409,0.55178432422357,0.100970453157364,0.12572329449038,1275,387,10454,312346,1125,Q8NBJ7,Inactive C-alpha-formylglycine-generating enzyme 2,7,56131695,56148363
SUSD1,0.704692613987951,0.930675629594243,0.373862995070859,0.707194575763936,10454,313327,1126,SUSD1,0.159334813616019,0.274600629411519,0.436899200308187,0.0937657525752102,0.10295936668699,0.187349424351697,0.0137259979336541,0.000141756342633396,1428,44,10454,313327,1126,Q6UWL2,Sushi domain-containing protein 1,9,114803065,114937688
SUSD2,0.674272033373879,0.56225259265933,0.4708459674103,0.805349170504933,10454,312640,1127,SUSD2,0.268392867293901,0.146050282401125,0.105351737797013,0.0795252741377145,0.208154346044824,0.799704687798814,0.163084563932543,0.0228666497198501,798,260,10454,312640,1127,Q9UGT4,Sushi domain-containing protein 2,22,24577227,24585078
SUSD4,0.331723551414418,0.781371847266622,0.136545116193762,0.163684544947993,10454,317550,1128,SUSD4,0.687595959594705,0.380742357961388,0.183445509109712,0.0483984804799313,0.0291354700660258,0.0747501441821041,0.0699088265489368,2.93403680441219e-05,1317,88,10454,317550,1128,Q5VX71,Sushi domain-containing protein 4,1,223394161,223537544
SUSD5,0.430664529050855,0.921059865097696,0.373250640081897,0.592436700817914,10454,318253,1129,SUSD5,0.142192169258645,0.212319220988454,0.330915250504803,0.444187352849252,0.704991931889187,0.735973527422683,0.215720612882623,0.00697626113390458,769,250,10454,318253,1129,O60279,Sushi domain-containing protein 5,3,33191537,33260707
