gene_names,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size.y,ukb_size.y,gene_ind.y,uniprot_id,protein_name,chr,start,end
QSOX1,0.875541219657452,0.750577249112439,0.927750840458892,0.895189761971355,10454,318014,2218,QSOX1,0.722438388861205,0.318751311128177,0.141605752331744,0.762386215324425,0.3358190398028,0.148174121600655,327.571805443109,7.305587134962271,9,10454,318014,2218,O00391,Sulfhydryl oxidase 1,1,180123969,180173165
RAB2B,0.170354713770588,0.506663446489919,0.3266857343269,0.903759639810541,10454,317550,2222,RAB2B,0.240611767941934,0.399911566197645,0.499470368943456,0.998980887431461,0.304559018228613,0.123072694906406,125.779903492896,14.146318278545161,4,10454,317550,2222,Q8WUD1,Ras-related protein Rab-2B,14,21927179,21945132
RAB44,0.20938597999709,0.448113756101771,0.961566749177985,0.909505022579772,10454,317550,2227,RAB44,0.583379503983864,0.749117829741423,0.598729600405695,0.362791256186403,0.654518067894237,0.88892673519763,19.6376894981456,3.1227426333746697,16,10454,317550,2227,Q7Z6P3,Ras-related protein Rab-44,6,36683256,36699870
RAB6A,0.909538937488989,0.853104101683373,0.882296211119169,0.986221118759652,10454,312713,2228,RAB6A,0.74173354126787,0.89558625320523,0.737941135112551,0.67293227694088,0.0007606706840419,0.0001657383504301,13.2963768549602,3.163132829377264,3,10454,312713,2228,P20340,Ras-related protein Rab-6A,11,73386683,73472182
RABEP1,0.360745054923012,0.560666969206918,0.113558974364349,0.888178166720005,10454,318083,2230,RABEP1,0.075733921636508,0.012609626225816,0.0180394031985449,0.121941035608637,0.299736113613951,0.894762443225307,25.2335468624243,5.581912287629578,5,10454,318083,2230,Q15276,Rab GTPase-binding effector protein 1,17,5185558,5289129
RABEPK,0.347505912701526,0.771836773329683,0.858436589973857,0.722136700336038,10454,313474,2231,RABEPK,0.46629836502091,100,,0.422750232610229,,,100.896699974476,<rpy2.rinterface_lib.sexp.NULLType object at 0x7feee6712780> [RTYPES.NILSXP],3,10454,313474,2231,Q7Z6M1,Rab9 effector protein with kelch motifs,9,127962821,127996437
RABGAP1L,0.889934418146427,0.860336633584208,0.170684538263052,0.979912678628081,10454,313327,2232,RABGAP1L,0.122649115810731,0.0135941590922352,0.0126823742530298,0.806563662714191,0.01436814810457,0.0036999236263802,21.5549948672167,2.3231327433602265,5,10454,313327,2232,Q5R372,Rab GTPase-activating protein 1-like,1,174128548,174964445
RAD23B,0.297683013233322,0.364526402789026,0.532125273888959,0.416012961543383,10454,313474,2234,RAD23B,0.979689629992132,0.180282486446559,0.06419102342367,0.586971294444595,0.532277386395737,0.325659542036621,12.1090637304226,4.586218363317852,8,10454,313474,2234,P54727,UV excision repair protein RAD23 homolog B,9,110045418,110094475
RALB,0.198909101822557,0.478581743624735,0.983056826880147,0.336005279535548,10454,318326,2236,RALB,0.176138990089176,0.170719747210975,0.191561569714204,0.109751086759881,0.268237221604634,0.785643073021872,36.2331220245598,3.762903037285663,5,10454,318326,2236,P11234,Ras-related protein Ral-B,2,120997640,121052289
RALY,0.701473329894126,0.653907348585789,0.864053012418053,0.999218926504681,10454,317550,2237,RALY,0.650839800565947,100,,0.154013960968418,,,10.676539761757,<rpy2.rinterface_lib.sexp.NULLType object at 0x7feee6712780> [RTYPES.NILSXP],5,10454,317550,2237,Q9UKM9,RNA-binding protein Raly,20,32581452,32696114
RARRES1,0.534177181188549,0.86329074288502,0.922218195756455,0.812021017430158,10454,313474,2243,RARRES1,0.140441210752285,0.284411123282767,0.558885051612093,0.973727616108688,0.979814534431368,0.842069717224209,194.836062857949,4.492066617396618,16,10454,313474,2243,P49788,Retinoic acid receptor responder protein 1,3,158414681,158450485
RARRES2,0.004798182142358,0.247317045493374,2.70570210680887e-09,0.000139040250835443,10454,312434,2244,RARRES2,0.0008329504481066,0.0037538000164749,0.948493094829128,0.606500869966458,0.0005300891757855,0.0001182992512935,89.4222989655594,2.6364097059764577,9,10454,312434,2244,Q99969,Retinoic acid receptor responder protein 2,7,150035408,150038763
RASSF2,0.0364051962326502,0.135884172625734,0.318326493311342,0.551597782755762,10454,313474,2247,RASSF2,0.408020468187043,0.701612001156358,0.876327055305459,0.773551582381076,0.912490064096293,0.75139062370091,15.8266505667037,2.3135581154017206,17,10454,313474,2247,P50749,Ras association domain-containing protein 2,20,4760669,4804291
RBKS,0.255719403863572,0.404870311491397,0.179024327875061,0.686405591333164,10454,313464,2249,RBKS,0.246819777208754,0.166783710614385,0.134406499037179,0.991354721933755,0.928457571249454,0.700123376710743,22.7963595177971,13.916111873870522,2,10454,313464,2249,Q9H477,Ribokinase,2,28004231,28113965
RBM17,0.175045279445279,0.271064061194396,0.135369358931438,0.999999738726079,10454,317463,2250,RBM17,0.164641443587478,0.343076687307235,0.647855050031428,0.0434295503745283,0.036398355295119,0.110443566558406,13.2920579842473,3.30995898216859,26,10454,317463,2250,Q96I25,Splicing factor 45,10,6130950,6159420
RBP1,0.627655429542402,0.580752644519091,0.734518017734184,0.972263003206457,10454,318237,2253,RBP1,0.560109059606712,0.692957960829057,0.530176185789507,0.0582555786058424,0.151743690711382,0.667308725368569,18.5305739576224,3.117190445400716,3,10454,318237,2253,P09455,Retinol-binding protein 1,3,139236276,139258671
RBP2,0.0319786585651015,0.556505265801904,0.191462910200857,0.99572295170842,10454,312825,2254,RBP2,0.226608685019391,0.470425840263742,0.82966815496777,0.597134134875021,0.388206711288316,0.204057634062253,37.6606771922874,2.483243544522619,3,10454,312825,2254,P50120,Retinol-binding protein 2,3,139171726,139199589
RBP5,0.212465505240012,0.29988492219549,0.985302010342124,0.978650714400429,10454,312825,2255,RBP5,0.6981101953852,0.565376473201358,0.319732245991847,0.0999843178063611,0.227414548898139,0.612762482493682,278.45694761958,18.386097898242795,9,10454,312825,2255,P82980,Retinol-binding protein 5,12,7276280,7281538
RBPMS2,0.0713451462109362,0.681014846676676,0.0928910625362634,0.886571794831276,10454,318239,2258,RBPMS2,0.112653948834882,0.140247403824345,0.234698612216379,0.0934193767028047,0.210743449963931,0.584014430871771,23.9740432417169,2.448728024378997,2,10454,318239,2258,Q6ZRY4,RNA-binding protein with multiple splicing 2,15,65032091,65067786
RECK,0.27674180395577,0.36503047259545,0.374252396581377,0.592901162175162,10454,318239,2261,RECK,0.570373907634169,0.847508529730396,0.924980608299632,0.0051075701751939,0.0162512549698429,0.528004776954278,28.7848728754894,5.683913160238419,19,10454,318239,2261,O95980,Reversion-inducing cysteine-rich protein with Kazal motifs,9,36036430,36124448
REG1A,0.402052264035377,0.533470289605992,0.866854438937333,0.628266599547322,10454,312844,2263,REG1A,0.292611497964939,0.534769336871189,0.704024652275194,0.405584992036046,0.584851267527734,0.537020070892512,104.150669342296,13.004354870552689,18,10454,312844,2263,P05451,Lithostathine-1-alpha,2,79347488,79350545
REG1B,0.82868995234269,0.845125979608475,0.463400851381273,0.702325354516652,10454,312214,2264,REG1B,0.552819113662466,0.838475110542528,0.993487366070421,0.364816624880678,0.61504880895979,0.697710942308246,135.0490463759,4.366435709980313,19,10454,312214,2264,P48304,Lithostathine-1-beta,2,79312156,79315145
REG3A,0.141903999292967,0.727905826264948,0.858005109274907,0.439337715108371,10454,312214,2265,REG3A,0.291368083003056,0.570035160901253,0.916932798115125,0.419214589928341,0.664035849837195,0.68340048152588,65.1980606198151,6.536444939312697,17,10454,312214,2265,Q06141,Regenerating islet-derived protein 3-alpha,2,79384132,79386879
REG3G,0.231417580815178,0.439349675101226,0.0120819607813244,0.0248312600302758,10454,317550,2266,REG3G,0.181940122030428,0.371627525851236,0.656261028592976,0.900575416204378,0.335324150774907,0.140753398762933,112.866583594643,3.610237933919658,17,10454,317550,2266,Q6UW15,Regenerating islet-derived protein 3-gamma,2,79252812,79255631
REG4,0.349522706513828,0.58625630162746,0.0370569910465261,0.0608926628346584,10454,312609,2267,REG4,0.56856642891507,0.768673444420704,0.653836854075985,0.111051975447363,0.0446751313061479,0.0551518819591062,64.5124829572995,2.564747287827725,10,10454,312609,2267,Q9BYZ8,Regenerating islet-derived protein 4,1,120336641,120354283
RELT,0.185706983512283,0.395549322084085,0.363905313887838,0.359516000101557,10454,312640,2269,RELT,0.99702027223841,0.89177518590232,0.63222354632778,0.486959254692864,0.698552666496235,0.628388992030497,483.543026538704,20.976104269072483,5,10454,312640,2269,Q969Z4,Tumor necrosis factor receptor superfamily member 19L,11,73087309,73108519
REN,0.130604337855315,0.299526164783529,0.469080297803348,0.742061275201301,10454,312630,2270,REN,0.903417064731107,0.841203890886962,0.565010642496079,0.257774720504447,0.442194495691416,0.553353532831604,12.968970171474,4.242457146207507,14,10454,312630,2270,P00797,Renin,1,204123944,204135465
RET,0.31227378344778,0.388260945266251,0.419631757545152,0.567567778566141,10454,312825,2273,RET,0.769979682047042,0.355670958697509,0.159189426544314,0.134848163442888,0.312789118086674,0.76587354382136,222.46140883781,7.747451199219766,20,10454,312825,2273,P07949,Proto-oncogene tyrosine-protein kinase receptor Ret,10,43572475,43625799
RETN,0.851080654534755,0.671703901843999,0.803042967706572,0.8943190873395,10454,312718,2274,RETN,0.778037389490829,0.744465120961234,0.474834709533497,0.934317601812823,0.840526758958913,0.559448275614093,36.8878710875833,4.817551322504409,32,10454,312718,2274,Q9HD89,Resistin,19,7733930,7735334
RGMA,0.424996562120151,0.759574276455389,0.222690432238414,0.218518406224426,10454,312346,2279,RGMA,0.760905153970063,0.48031215525151,0.241128731239411,0.609883594869987,0.753486578720695,0.580303904525734,53.1132467680027,3.232590765716061,34,10454,312346,2279,Q96B86,Repulsive guidance molecule A,15,93586636,93632433
RGMB,0.317495130190132,0.615882324100436,0.850604411969533,0.748476875713945,10454,312346,2280,RGMB,0.0478936787158868,0.0661354328728339,0.217846168695531,0.544255614136322,0.798205505762843,0.773179826966525,55.1922541548491,2.017099013020226,10,10454,312346,2280,Q6NW40,RGM domain family member B,5,98104354,98134347
RHOC,0.9658761101077,0.501810331546733,0.168951078970563,0.970716402530801,10454,313139,2283,RHOC,0.104705237907046,0.0220891133220403,0.0254521569467648,0.234435008041636,0.372598974244733,0.453955253415979,20.8159844172009,3.163971788522047,8,10454,313139,2283,P08134,Rho-related GTP-binding protein RhoC,1,113243728,113250056
RIDA,0.838623084714365,0.479837388339532,0.15951051260275,0.882748671936835,10454,318083,2285,RIDA,0.161494073592786,0.165456160002796,0.200609238237224,0.345842165907952,0.534145024470236,0.545455316701352,186.348590455159,2.668205291093623,11,10454,318083,2285,P52758,2-iminobutanoate/2-iminopropanoate deaminase,8,99114572,99129469
RILPL2,0.382205584805868,0.742514840675556,0.0174046567819246,0.708106637034844,10454,317414,2287,RILPL2,0.0484225903268934,0.135015646183465,0.740540729404689,0.28663523280036,0.114495153255209,0.0736795360087673,13.2724736113917,3.23576803178122,6,10454,317414,2287,Q969X0,RILP-like protein 2,12,123899936,123921264
RLN2,0.0190370587882884,0.047566961400035,0.281670908660506,0.831263960796896,10454,318139,2290,RLN2,0.30548521026993,0.240417506205609,0.179636879535816,0.864168584762614,0.522294588018946,0.259807945486525,13.64799923824,2.9391798118444927,6,10454,318139,2290,P04090,Prorelaxin H2,9,5299868,5304969
RNASE1,0.901994495171451,0.934413816502858,0.691860564410628,0.999999933808939,10454,317378,2291,RNASE1,0.421567083925327,0.65399915426845,0.652008644538607,0.2839436557856,0.176580403596678,0.127733247182206,61.7831862257891,2.796502560929824,20,10454,317378,2291,P07998,Ribonuclease pancreatic,14,21269387,21271437
RNASE10,0.675436599775725,0.541017047840772,0.681526479093359,0.97453999111637,10454,318239,2292,RNASE10,0.26720801638352,0.0958677578709519,0.0629296332644264,0.0399140716127962,0.0963102091215911,0.498169271252131,470.857093181617,16.634942014803425,39,10454,318239,2292,Q5GAN6,Inactive ribonuclease-like protein 10,14,20973696,20979328
RNASE3,0.756829556941281,0.576991032014101,0.661731367997629,0.782103481765457,10454,312786,2293,RNASE3,0.362079905127625,0.648796335429369,0.852342476873621,0.109883362879512,0.177206404618729,0.341448599371502,130.837409738482,6.177004358263307,13,10454,312786,2293,P12724,Eosinophil cationic protein,14,21359558,21360507
RNASE4,0.301267903263533,0.433643174373548,0.886580466762949,0.809850079364342,10454,318427,2294,RNASE4,0.677717859221266,0.832494092366924,0.659648283346302,0.63139966206289,0.359392374871999,0.177729137090519,75.4538318124632,4.620245440941357,36,10454,318427,2294,P34096,Ribonuclease 4,14,21152259,21168761
RNASE6,0.71763865434615,0.528976050957282,0.226506758900043,0.813639803853593,10454,317603,2295,RNASE6,0.183433451286237,0.394195382595088,0.761257653534271,0.414475938677975,0.344690861573579,0.226249033391777,156.720678713017,2.60701318362164,24,10454,317603,2295,Q93091,Ribonuclease K6,14,21249210,21250626
RNASET2,0.966006053824282,0.700614505563935,0.763659073289478,0.998170461153805,10454,312380,2297,RNASET2,0.0227093654565265,0.0418824165932074,0.282427681489984,0.208378370291907,0.450346830636468,0.909852177476904,463.672042899996,12.20740103857344,10,10454,312380,2297,O00584,Ribonuclease T2,6,167342992,167370679
RNF149,0.969098559103777,0.860573941282991,0.716277614272315,0.929349315462462,10454,318239,2298,RNF149,0.355058044416078,0.622998103678554,0.762704073096759,0.553331726859958,0.528147150251922,0.33606695265758,208.467243370006,3.475042370385802,7,10454,318239,2298,Q8NC42,E3 ubiquitin-protein ligase RNF149,2,101887681,101925163
RNF43,0.178908423701266,0.159417687466166,0.185626020430027,0.821951226133046,10454,317953,2303,RNF43,0.43196686589985,0.574116214934915,0.482892680264475,0.705764691581839,0.571157316896806,0.32278322410603,11.7109650773738,2.9479756788749927,6,10454,317953,2303,Q68DV7,E3 ubiquitin-protein ligase RNF43,17,56429861,56494956
ROBO1,0.949816695397716,0.843843901264587,0.835133088483614,0.819651279182533,10454,312609,2305,ROBO1,0.854713777835872,0.848744112520561,0.587380158731732,0.768623933977291,0.747935614934335,0.481999025123556,42.405463789851,2.3092306387215027,25,10454,312609,2305,Q9Y6N7,Roundabout homolog 1,3,78646390,79816965
ROBO2,0.0244313322739295,0.660295037372822,0.249224514580632,0.848046842634989,10454,312346,2306,ROBO2,0.0278419993106804,0.0538875350757018,0.316327397719943,0.285968671415937,0.403610084514938,0.41092987608459,18.686921585238,3.4620839804745054,43,10454,312346,2306,Q9HCK4,Roundabout homolog 2,3,75955846,77699115
ROBO4,0.921252354198609,0.761829142386212,0.990596090773254,0.764436428776979,10454,318239,2307,ROBO4,0.757774612952343,0.427241594083203,0.205107784907825,0.424796290452793,0.702202290254966,0.791248999144761,20.5678016447944,2.9609033218231513,9,10454,318239,2307,Q8WZ75,Roundabout homolog 4,11,124753587,124768396
ROR1,0.713921763892826,0.803446495356091,0.933814287378803,0.958330261041816,10454,312630,2308,ROR1,0.284925139376309,0.276861627603603,0.232579814331958,0.859708545573306,0.952717753855131,0.797802716198699,86.8418121112486,4.59173142508603,27,10454,312630,2308,Q01973,Inactive tyrosine-protein kinase transmembrane receptor ROR1,1,64239693,64647181
RPE,0.503165933832416,0.833079116962239,0.885973512927771,0.984534238144866,10454,317953,2311,RPE,0.657465125333775,0.531885802246453,0.301852081618118,0.0023253463929814,0.005928471876729,0.321503934816719,17.5334083723585,3.8905878315063656,3,10454,317953,2311,Q96AT9,Ribulose-phosphate 3-epimerase,2,210867289,210886300
RRM2B,0.826488901437124,0.552213223786655,0.888846440752871,0.614026098233588,10454,313474,2317,RRM2B,0.496711312836573,0.0833248614459706,0.0337392862267393,0.0589852942992881,0.163991968513535,0.822727251825652,42.3972088396272,4.03605665222842,7,10454,313474,2317,Q7LG56,Ribonucleoside-diphosphate reductase subunit M2 B,8,103216730,103251346
RSPO1,0.296404407296375,0.474214301440799,0.676195590727657,0.437090400349773,10454,312918,2319,RSPO1,0.504106522072153,0.79697642983126,0.930526964216458,0.39296295687244,0.556420607129586,0.505818267557472,43.5417939724209,5.457839792341839,20,10454,312918,2319,Q2MKA7,R-spondin-1,1,38076951,38100595
RSPO3,0.504084851446431,0.512772528671647,0.240047513875448,0.516180044860415,10454,312360,2320,RSPO3,0.68467181375029,100,,0.132257216182537,,,99.3020721742998,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f47c49d7580> [RTYPES.NILSXP],7,10454,312360,2320,Q9BXY4,R-spondin-3,6,127439749,127518910
RTBDN,0.0952837432670384,0.316021187432215,0.72455239134327,0.875648719418398,10454,312825,2321,RTBDN,0.676811271063035,0.871376795068853,0.749885251069973,0.494946536396055,0.667026124847462,0.557473712060069,70.4065646891898,3.090042330836108,3,10454,312825,2321,Q9BSG5,Retbindin,19,12936292,12946242
RTN4IP1,0.505086497711197,0.70090099282534,0.85140952870235,0.9454270154753,10454,317463,2323,RTN4IP1,0.650093961304497,0.898372965655375,0.926251695297549,0.328741752583176,0.0326523798519568,0.0152286629399479,22.3768488313625,3.846483797627007,11,10454,317463,2323,Q8WWV3,"Reticulon-4-interacting protein 1, mitochondrial",6,107018903,107077373
