gene_names,pg_adsp,pg_adsp.1,pg_adsp.2,pnl_adsp,pnl_adsp.1,pnl_adsp.2,pg_ukb,pg_ukb.1,pg_ukb.2,pnl_ukb,pnl_ukb.1,pnl_ukb.2,adsp_size,ukb_size,ukb_prot_sample_size,gene_ind,protein_name,gene_name,pg_adsp_combined,pnl_adsp_combined,pg_ukb_combined,pnl_ukb_combined
Q8NHV1,0.963641328872472,0.3469625662799206,0.0197429499217507,0.5697622393660888,0.767853216727072,0.0380760346085348,0.3000656907635513,0.9005505355008218,0.7045258212533235,0.7546542608259247,0.7862365131357779,0.9559472323634032,10454.0,318083.0,35941.0,1161.0,GTPase IMAP family member 7,GIMAP7,0.11542897436787053,0.129240557178876,0.756146741767497,0.9023203953563406
Q8NI17,0.4155709754624056,0.6684081069237737,0.1012022409525821,0.6029716556164476,0.7401066953376025,0.2122417205782465,0.207201830253743,0.1375465936638182,0.0513167720981945,0.2221543361886754,0.1094346955389377,0.1542018452203246,10454.0,318451.0,35546.0,1407.0,Interleukin-31 receptor subunit alpha,IL31RA,0.2652457510922579,0.5004618730707122,0.09612692565478886,0.15004862161089033
Q8NI22,0.0846572546184808,0.436811458378205,0.4145536579427943,0.2322685699723521,0.521207798414341,0.8799979506853408,0.4703732564733117,0.5240158843056409,0.4147537784370231,0.340500450004948,0.3620780943544139,0.1717232958684741,10454.0,312776.0,42336.0,1689.0,Multiple coagulation factor deficiency protein 2,MCFD2,0.1993419330642564,0.6453927670470305,0.4690989499275407,0.26788289847590463
Q8TAD2,0.5970888581582431,0.8807858843023032,0.9692003976715556,0.5053722000569382,0.943269190391609,0.9940038877625484,0.709357847772706,0.5935058237376645,0.4745476509855283,0.8946857898181432,0.5579046498680446,0.6060376008923771,10454.0,313327.0,41712.0,1376.0,Interleukin-17D,IL17D,0.9286638863845138,0.9837317862922018,0.6019225033849338,0.7717759430155477
Q8TAT2,0.4122023256740479,0.5730754814808636,0.562977925224734,0.4703683556970498,0.4589739165274685,0.4717812348662273,0.6201220563657026,0.3191500687264774,0.922849296943606,0.4313581281496522,0.2654102421783214,0.9394882370420574,10454.0,317485.0,36674.0,1048.0,Fibroblast growth factor-binding protein 3,FGFBP3,0.5160216469757469,0.46703000160384445,0.7873872213402475,0.797816928920777
Q8TBM8,0.9662693454921132,0.5390222061602341,0.432182027720653,0.7624867257567147,0.891155422007382,0.9881132840748258,0.7173260922034985,0.6450702046846233,0.7300964585080036,0.9826852799380232,0.9034153413776578,0.977476132583448,10454.0,317541.0,36611.0,828.0,DnaJ homolog subfamily B member 14,DNAJB14,0.900757182551873,0.968950474510445,0.7004106008448793,0.9732901721461897
Q8TC05,0.8205835810471462,0.0720552469635056,0.820832667679879,0.6788524342964963,0.3587481172983525,0.7978916086358833,0.1516885782572241,0.1170436474917103,0.3380337676073112,0.8979955673582902,0.994761560813114,0.9171705000560714,10454.0,318237.0,35776.0,1694.0,Nuclear protein MDM1,MDM1,0.381191140799211,0.6485650153702912,0.1695026829821626,0.9858679661496741
Q8TCD5,0.0796404942214765,0.3836164027726172,0.3530597557159096,0.1030679477145835,0.9426785251836066,0.5546374964041825,0.0191459674245181,0.5918287644315079,0.7479436899410461,0.0273071403555386,0.5865345530391735,0.7142456452741274,10454.0,317414.0,36766.0,1906.0,"5'(3')-deoxyribonucleotidase, cytosolic type",NT5C,0.17800443051455517,0.7324754625492683,0.06154767515072618,0.08817087612666535
Q8TD46,0.5644163980349388,0.6168288800656037,0.6944543171022954,0.4436027231242474,0.5715702728340751,0.9366419095292222,0.1231074666068982,0.936904305847458,0.2072525334406129,0.1065030363008997,0.69179314039871,0.160440310523952,10454.0,312837.0,42273.0,423.0,Cell surface glycoprotein CD200 receptor 1,CD200R1,0.6292543983609598,0.8281787377835066,0.6221051178634392,0.2047735417133189
Q8TDL5,0.8926679622378909,0.4366533975016696,0.1692046198086684,0.8992984703239549,0.3561454786890177,0.1122519231520883,0.4446393209674327,0.0083909165779511,0.1543569497005422,0.5206905132021944,0.0061248264710054,0.1556187763100644,10454.0,312728.0,42395.0,278.0,BPI fold-containing family B member 1,BPIFB1,0.5976302761433651,0.48432856210043784,0.02382869069571164,0.01773825029242576
Q8TDQ0,0.3311043496426644,0.7332021683457545,0.9119956191692752,0.7783767062692655,0.6795681251431445,0.8629421992062315,0.7612375874833481,0.7178013237463041,0.8338157653003302,0.8199625502723915,0.8364801502744307,0.8612599455309111,10454.0,312640.0,42502.0,1248.0,Hepatitis A virus cellular receptor 2,HAVCR2,0.788786490118413,0.7954020320658377,0.7800292584996571,0.8409251966387908
Q8TDQ1,0.2965180009504415,0.1082351914241895,0.093966667456857,0.2834346290331354,0.3816944010319355,0.093163106503189,0.1812518631462748,0.9422388089783073,0.751149314090748,0.2112817234203935,0.9839149138044404,0.7978779828889662,10454.0,312360.0,42838.0,438.0,CMRF35-like molecule 1,CD300LF,0.1312499769735706,0.18659357124284426,0.8249921606229857,0.9522564614329798
Q8TDQ7,0.6774669233901546,0.3473652675619426,0.8399472597375321,0.9077313839026808,0.5701975631430138,0.4325388021756726,0.9330518203906564,0.9567724600847496,0.1673663017775073,0.8673061127473334,0.8940244724157809,0.1573701317113439,10454.0,318083.0,35941.0,1190.0,Glucosamine-6-phosphate isomerase 2,GNPDA2,0.6813531556286158,0.7680764336518056,0.9096115579452283,0.7649015782529924
Q8TDY8,0.0728674614719147,0.5946381953977349,0.121141078718056,0.1540024841499336,0.7707360256417263,0.136077794745176,0.2894936485948568,0.7559763304913689,0.2428835161292858,0.4571307929380275,0.9903451327768364,0.1849295969976135,10454.0,317421.0,36764.0,1339.0,Immunoglobulin superfamily DCC subclass member 4,IGDCC4,0.13792221008189504,0.2522223827014839,0.4184657448386071,0.9695841268657747
Q8TE57,0.8008518660470388,0.9278465487249804,0.2739505792111692,0.6678583889727114,0.8983832423422287,0.5185041932632878,0.5980576767114834,0.1392643746571748,0.6985406681897858,0.9875486380869692,0.2578460917666443,0.9571394234273676,10454.0,313327.0,41731.0,42.0,A disintegrin and metalloproteinase with thrombospondin motifs 16,ADAMTS16,0.8239677715368379,0.7816913178039575,0.3881156394562909,0.9702278810162168
Q8TEA8,0.144850853148565,0.8312122649638904,0.3396923913449068,0.1725694252669604,0.8199114153744596,0.9013006820434236,0.1440828112601484,0.8113648470171031,0.0444890586662662,0.4690994928100932,0.5977759787114612,0.633978007244054,10454.0,318083.0,35941.0,861.0,D-aminoacyl-tRNA deacylase 1,DTD1,0.40829918690799494,0.7518787472354145,0.11854854293140576,0.5696874479338349
Q8TER0,0.1799050759249844,0.2388876788943878,0.8866839325100598,0.1403680268902027,0.5751592961323407,0.76715802290668,0.920085244564552,0.7273273733381564,0.3040382212884547,0.9242194612955092,0.8361243523815602,0.2549432969576223,10454.0,318239.0,35805.0,2512.0,"Sushi, nidogen and EGF-like domain-containing protein 1",SNED1,0.5042652627941434,0.42061717627883993,0.7973828013409873,0.8256770906691813
Q8TEU8,0.4229612208776808,0.2817444845875955,0.5713469749530535,0.6021127549458285,0.2656406610871997,0.6033912547631703,0.745698910072383,0.8373473923551199,0.7345761664035965,0.7506205731195922,0.8321504597528557,0.7267324077151032,10454.0,312609.0,42549.0,2893.0,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2",WFIKKN2,0.41339663008587973,0.47487991099024446,0.7816313949150031,0.7781920607809834
Q8TF64,0.1405585360220524,0.816154481554995,0.2520443702592389,0.0604392878578736,0.5331211726793257,0.8994693103843856,0.1470485970765865,0.1792920385865411,0.6956360759380591,0.1896579044372963,0.7321842648053423,0.7477822443339708,10454.0,317541.0,36611.0,1165.0,PDZ domain-containing protein GIPC3,GIPC3,0.3466761864304617,0.31002763342311357,0.25615583062151487,0.5427331740916551
Q8TF65,0.1767174288053171,0.0480385242339632,0.71004284552249,0.1834889928879059,0.0345316837065983,0.4557935101297773,0.9453281770907004,0.7789770480340648,0.1343619078851379,0.8563742032212467,0.7740748727278709,0.7950503157912767,10454.0,317485.0,36674.0,1164.0,PDZ domain-containing protein GIPC2,GIPC2,0.12241815952340801,0.08579351851144507,0.8203604231172901,0.8147755742224677
Q8WTT0,0.1739244027137301,0.394449940872823,0.5427288757612814,0.5142118718127597,0.2647316207771971,0.6644465185255484,0.27687312912093,0.3569768268861928,0.8003014335458448,0.2601943381979819,0.3808464616705935,0.8099958643861855,10454.0,312713.0,42415.0,588.0,C-type lectin domain family 4 member C,CLEC4C,0.3238336383938603,0.4684103091571092,0.5056180971641944,0.5149119594112271
Q8WTU2,0.2120944543983687,0.5388519241562995,0.3256460583306353,0.205746867505733,0.9963392722032154,0.4282991245294913,0.8927811896696545,0.5668508777336432,0.4883209882865142,0.7640586209804165,0.4411228591712454,0.764510638130318,10454.0,312686.0,42447.0,2563.0,Scavenger receptor cysteine-rich domain-containing group B protein,SSC4D,0.3311837680196216,0.988821999334917,0.7516941000000422,0.6872381331214857
Q8WU39,0.3988690227807256,0.6734001429540919,0.3247659923117268,0.3946579198805209,0.8285059588509992,0.8179635648627049,0.954306937452911,0.9366925407569248,0.99514653343884,0.8844695592644145,0.9853237707900327,0.9455010971149478,10454.0,312553.0,42618.0,1803.0,Marginal zone B- and B1-cell-specific protein,MZB1,0.46441798124866296,0.7436728809556017,0.9876779352547254,0.9683688149735252
Q8WUD1,0.9021124242439172,0.0734029256965474,0.4785398593312014,0.9235803765017854,0.0618562242456557,0.7975326715681227,0.3274010410118247,0.35410096015693,0.0672554535188249,0.900254550039181,0.9296267501802148,0.4113189538596377,10454.0,317550.0,36596.0,2222.0,Ras-related protein Rab-2B,RAB2B,0.38087789038537645,0.5378179668743316,0.1528878691983956,0.875102925762151
Q8WUF8,0.2942167930511285,0.5542796405711092,0.6763770411202703,0.5298140082886589,0.8876946097014148,0.7740343986218463,0.3708052897104213,0.834739400584211,0.437269252383153,0.4923430193349507,0.9978354141918416,0.4623379917885835,10454.0,318239.0,35805.0,1000.0,Cotranscriptional regulator FAM172A,FAM172A,0.5038501090294158,0.7941449925607502,0.6137769731517634,0.9935007276370912
Q8WUX2,0.6875975778608863,0.5439806933126645,0.9771890650973164,0.6374857131643168,0.3163245941145159,0.7203337633357104,0.3272499828582152,0.8078769559365768,0.4418861941638052,0.7177658529245845,0.941115416259079,0.8880499663168584,10454.0,313474.0,41503.0,552.0,Glutathione-specific gamma-glutamylcyclotransferase 2,CHAC2,0.9360797956367566,0.5668072860225659,0.5692138105315401,0.8963435846652086
Q8WV28,0.9345664934701188,0.3923649786765395,0.8271596934602261,0.5739794553110562,0.5601721467627695,0.7308404343075209,0.8767871208101866,0.9434485532590646,0.9052381083168772,0.7737679427283248,0.946587258496928,0.9883355535367432,10454.0,318326.0,35692.0,264.0,B-cell linker protein,BLNK,0.8545362624252515,0.6314375448587716,0.9172699393531788,0.9722637783368802
Q8WV92,0.2302833583753804,0.9057834139164176,0.5012098351381178,0.2831747422060339,0.9429284146245968,0.936301819007698,0.3751239448635812,0.340955808293635,0.793224710349171,0.9344564777068272,0.9035202537653236,0.666564579345666,10454.0,312918.0,42169.0,1726.0,MIT domain-containing protein 1,MITD1,0.697989130802007,0.9039382200105941,0.5376921608828653,0.8927254158341253
Q8WVQ1,0.2494262590813369,0.3227769833416789,0.3428287439520006,0.9417417488534898,0.1414460617213162,0.4336291888725549,0.1589060616098953,0.0257167950236316,0.3078247395073183,0.3217327410036708,0.1172360667282021,0.7243757209878323,10454.0,312720.0,42407.0,352.0,Soluble calcium-activated nucleotidase 1,CANT1,0.3010671541319584,0.7547426195513103,0.06335093085325072,0.2873344617097616
Q8WW22,0.0519536236418151,0.5941499939711097,0.0432086644282428,0.4244877354099509,0.948228827997336,0.0499221247918746,0.2600166784451461,0.2146730787097277,0.305235718726699,0.9669302858551532,0.9699365364961996,0.6706629435741273,10454.0,317485.0,36674.0,826.0,DnaJ homolog subfamily A member 4,DNAJA4,0.0717174614622269,0.4503827623692991,0.2558611964609274,0.9542773121433377
Q8WWN9,0.413379728944236,0.1913345214054633,0.7918323156143177,0.4404672455750861,0.8309503019691393,0.7762136456677029,0.7215267057308736,0.3759211832981532,0.1801735785623146,0.9634705893116032,0.8989383470579442,0.1629009807997282,10454.0,312975.0,42103.0,1440.0,Interactor protein for cytohesin exchange factors 1,IPCEF1,0.4544052335315701,0.7328619326487169,0.38354587945193286,0.9066824211298181
Q8WWQ8,0.7244321978956159,0.4156241888339874,0.4716777487003618,0.4736496738862029,0.2709819627624847,0.9241378711136204,0.984567817854742,0.9388044765884508,0.8434037549623555,0.9280760539828912,0.9359778055187482,0.6190044955349363,10454.0,317421.0,36764.0,2571.0,Stabilin-2,STAB2,0.5515691712496396,0.758116587386896,0.9655530804911278,0.9040306990581553
Q8WWV3,0.8907241313822789,0.6892115856946565,0.4353657930748874,0.6336105988557272,0.7819785621628758,0.4356117102915126,0.5622421244120079,0.3578733202717296,0.5023036937551306,0.4046294143020966,0.2619062813269137,0.4354493274817497,10454.0,317463.0,36701.0,2323.0,"Reticulon-4-interacting protein 1, mitochondrial",RTN4IP1,0.7635847517946402,0.6446325332466298,0.4710667432213388,0.35734402589587794
Q8WWV6,0.3146725517598059,0.5500186519473648,0.0956933959079591,0.3101667540780075,0.500794658762119,0.1000330416198336,0.5851686386171542,0.7192208743289419,0.7567876319473897,0.5241430852648616,0.6510184163311938,0.8324152216799394,10454.0,317414.0,36766.0,1012.0,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,FCAMR,0.2157977621617771,0.21465528120230115,0.6972925858042811,0.7088765951042982
Q8WWY7,0.0025739685797385,0.5610603793624259,0.7467084531008354,0.0026807616060778,0.8690442954057552,0.7331442012041323,0.472988037576997,0.6108641940653614,0.6386571367961831,0.3659482273824238,0.6211277372354977,0.5000881355177363,10454.0,312420.0,42768.0,2890.0,WAP four-disulfide core domain protein 12,WFDC12,0.007794512382755359,0.008262748147832899,0.577324570313781,0.4949470508180703
Q8WX77,0.400361173553125,0.8547093745792994,0.4389860117823697,0.5112508016607942,0.8740595635515521,0.4565892065808163,0.3847792287956024,0.9163657341885674,0.481961694802128,0.3714145971353617,0.8941356395721239,0.5079526247110828,10454.0,312630.0,42515.0,1349.0,Insulin-like growth factor-binding protein-like 1,IGFBPL1,0.6491767593595267,0.7076865632223664,0.7643081847667763,0.7206781574445138
Q8WXD2,0.3299332776466853,0.9340775576400168,0.8735552838267507,0.3003268506747465,0.4420334760866673,0.7571020240848009,0.0322051939370463,0.0458750918914719,0.0674331858925652,0.5091416086381155,0.6615408348933733,0.8032634726859293,10454.0,312609.0,42549.0,2355.0,Secretogranin-3,SCG3,0.863308075704694,0.5144760016069269,0.04435418234803312,0.6865260251897971
Q8WXI7,0.2469826993567645,0.4488438539482581,0.6595808298710729,0.3315100745243362,0.4478118344262548,0.6126357840649737,0.7129066563753057,0.8019066579800413,0.236827928942754,0.7828660989536811,0.4806596525813786,0.1431165659786737,10454.0,312825.0,42280.0,1780.0,Mucin-16,MUC16,0.43378629555346704,0.45978491858135095,0.611670688121961,0.4070477024743494
Q8WXI8,0.6959629260683766,0.2406065940259744,0.3557874044485035,0.8331579571927294,0.5231269323841388,0.3632673048116235,0.651652047406198,0.2176129513885457,0.010972016114234,0.4344363012459117,0.1354986132805559,0.0099202908241833,10454.0,312713.0,42415.0,589.0,C-type lectin domain family 4 member D,CLEC4D,0.4130667665159097,0.6341170118613481,0.03203213622450923,0.02761697103986971
Q8WYQ3,0.2754064253229915,0.3416636118439257,0.0203446069323137,0.2494376987215705,0.7176648119694241,0.2865953812698422,0.4165301081444443,0.3260518446278153,0.4587822134038761,0.7799048615601113,0.5498160084778924,0.7622316529626545,10454.0,317485.0,36674.0,554.0,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",CHCHD10,0.05553765488639445,0.3993530221342777,0.3969259571093169,0.7177188045689196
Q8WZ75,0.6230627919372358,0.6166540891267853,0.6936764102834349,0.999999938587696,0.4783435199482554,0.9010247017023758,0.7530034514900741,0.9529895893585107,0.4950676586842822,0.8955883555996154,0.7762714479257871,0.6876910913366867,10454.0,318239.0,35805.0,2307.0,Roundabout homolog 4,ROBO4,0.6465240326302012,0.9999998157631961,0.882095037574459,0.8218305759555706
Q92484,0.6357978074677184,0.855687251169577,0.6938287647937442,0.4709604152314254,0.8358588657464544,0.8222795449911215,0.6598161003530552,0.2409498402498992,0.1477940633193152,0.6529192130228341,0.2396742142286846,0.1458497156605909,10454.0,312551.0,42624.0,2502.0,Acid sphingomyelinase-like phosphodiesterase 3a,SMPDL3A,0.7604790386667812,0.7638790332568671,0.27846758212971756,0.2743116498101426
Q92496,0.2231775650884481,0.145921029623031,0.854229626361874,0.2449798033322122,0.305659591612496,0.9957046370891124,0.2560196046558482,0.0622419781712289,0.1785555891184085,0.0658759123362346,0.1135924572081186,0.2572034119642408,10454.0,317411.0,36760.0,544.0,Complement factor H-related protein 4,CFHR4,0.38052203604717194,0.9868123010336076,0.11962538208735296,0.10917895461541371
Q92520,0.765749775271417,0.7596717406393809,0.9093245487206516,0.8724506358146487,0.2469127779021563,0.8945797941804885,0.2846664659511435,0.0982784049308392,0.9581040241427076,0.3553173544877238,0.2856538306280125,0.5384705624981494,10454.0,312686.0,42447.0,1003.0,Protein FAM3C,FAM3C,0.8430217816634276,0.8043184672249193,0.7795322099481166,0.3820959488345581
Q92558,0.0798068771282323,0.837049381147344,0.9939026810412191,0.2576608173253601,0.5315600005544892,0.8738477056531637,0.2755054933909198,0.2335272224770297,0.2391683698185262,0.9178665732392752,0.8861678823317317,0.7998036664564657,10454.0,313327.0,41731.0,2884.0,Wiskott-Aldrich syndrome protein family member 1,WASF1,0.9809522645015154,0.6506411159328098,0.2483599971522551,0.8836667497770798
Q92583,0.6443862129135218,0.2236055556754894,0.1903427337868102,0.8340144191241017,0.2917810118733641,0.7994719304950109,0.3220126533801637,0.2796392376535743,0.6624798819941532,0.1990112647819928,0.501154338023124,0.991311922433545,10454.0,312725.0,42413.0,385.0,C-C motif chemokine 17,CCL17,0.30123903191207246,0.7112177661599066,0.407711012621471,0.9729723771180728
